x,y,angle_x,angle_y,input_x,input_y
0.000,0.000,4.179,1.929,-0.101,-0.161
0.000,0.000,4.179,1.929,-0.101,-0.161
0.000,0.000,4.179,1.929,-0.101,-0.161
0.000,0.000,4.179,1.929,-0.101,-0.161
0.000,0.000,4.179,1.929,-0.100,-0.161
0.000,0.000,4.179,1.929,-0.100,-0.161
0.000,0.000,4.179,1.929,-0.100,-0.161
0.000,0.000,4.179,1.929,-0.100,-0.161
0.000,0.000,4.179,1.929,-0.100,-0.161
0.000,0.000,4.179,1.929,-0.100,-0.161
0.000,0.000,4.179,1.929,-0.100,-0.161
0.000,0.000,4.179,1.929,0.100,-0.161
0.000,0.000,4.259,1.929,-0.109,-0.161
0.000,0.000,4.179,1.929,-0.104,-0.161
0.000,0.000,4.179,1.929,-0.101,-0.161
0.000,0.000,4.179,1.929,-0.101,-0.161
0.000,0.000,4.179,1.929,-0.101,-0.161
0.000,0.000,4.179,1.929,-0.101,-0.161
0.000,0.000,4.179,1.929,-0.101,-0.161
0.000,0.000,4.179,1.929,-0.101,-0.161
0.000,0.000,4.179,1.929,-0.101,-0.161
0.000,0.000,4.179,1.929,-0.101,-0.161
0.000,0.000,4.179,1.929,-3.699,-0.161
0.000,0.000,-11.893,1.929,-2.865,-0.161
0.000,0.000,-31.098,1.929,-0.246,-0.161
0.000,0.000,-36.884,1.929,1.222,-0.161
0.000,0.000,-32.063,1.929,0.896,-0.161
0.000,0.000,-26.196,1.929,5.741,-0.161
0.000,0.000,-0.161,1.929,4.080,-0.161
0.000,0.000,29.571,1.929,-0.207,-0.161
0.000,0.000,36.804,1.929,-1.989,-0.161
0.000,0.000,29.009,1.929,-1.320,-0.161
0.000,0.000,20.170,1.929,1.834,-0.161
0.000,0.000,25.554,1.929,2.043,-0.161
0.000,0.000,36.563,1.929,0.652,-0.161
0.000,0.000,43.795,1.929,-0.676,-0.161
0.000,0.000,42.991,1.929,-5.430,-0.161
0.000,0.000,14.062,1.929,-3.609,-0.161
0.000,0.000,-8.438,1.929,-0.331,-0.161
0.000,0.000,-16.393,1.929,1.477,-0.161
0.000,0.000,-11.009,1.929,-1.198,-0.161
0.000,0.000,-13.420,1.929,-1.746,-0.161
0.000,0.000,-22.580,1.929,-0.648,-0.161
0.000,0.000,-27.723,1.929,0.392,-0.161
0.000,0.000,-27.080,1.929,0.541,-0.161
0.000,0.000,-24.348,1.929,0.262,-0.161
0.000,0.000,-22.580,1.929,-0.215,-0.161
0.000,0.000,-22.741,1.929,-0.281,-0.161
0.000,0.000,-23.464,1.929,-0.226,-0.161
0.000,0.000,-23.946,1.929,-0.166,-0.161
0.000,0.000,-24.107,1.929,5.907,-0.161
0.000,0.000,0.723,1.929,4.690,-0.161
0.000,0.000,30.054,1.929,0.683,-0.161
0.000,0.000,43.232,1.929,-1.884,-0.161
0.000,0.000,38.491,1.929,-1.800,-0.161
0.000,0.000,26.679,1.929,-1.666,-0.161
0.000,0.000,18.241,1.929,-0.819,-0.161
0.000,0.000,12.295,1.929,0.264,-0.161
0.000,0.000,12.295,1.929,0.493,-0.161
0.000,0.000,14.625,1.929,-2.588,-0.161
0.000,0.000,4.420,1.929,-2.305,-0.161
0.000,0.000,-9.161,1.929,-0.487,-0.161
0.000,0.000,-14.866,1.929,0.752,-0.161
0.000,0.000,-12.455,1.929,0.755,-0.161
0.000,0.000,-8.357,1.929,0.225,-0.161
0.000,0.000,-6.188,1.929,-0.344,-0.161
0.000,0.000,-6.830,1.929,-0.387,-0.161
0.000,0.000,-8.036,1.929,-0.273,-0.161
0.000,0.000,-8.679,1.929,-0.181,-0.161
0.000,0.000,-8.759,1.929,-0.154,-0.161
0.000,0.000,-8.759,1.929,-0.151,-0.161
0.000,0.000,-8.759,1.929,-0.151,-0.161
0.000,0.000,-8.759,1.929,-0.150,-0.161
0.000,0.000,-8.759,1.929,-0.149,-0.161
0.000,0.000,-8.759,1.929,-0.149,-0.161
0.000,0.000,-8.759,1.929,-0.148,-0.161
0.000,0.000,-8.759,1.929,-0.147,-0.161
0.000,0.000,-8.759,1.929,-0.147,-0.161
0.000,0.000,-8.759,1.929,-0.146,-0.161
0.000,0.000,-8.759,1.929,-0.145,4.065
0.000,0.000,-8.759,20.089,-0.145,3.167
0.000,0.000,-8.759,42.268,-0.144,0.154
0.000,0.000,-8.759,48.857,-0.143,-1.515
0.000,0.000,-8.759,43.071,-0.143,-1.078
0.000,0.000,-8.759,36.402,-0.142,-0.163
0.000,0.000,-8.759,34.714,-0.141,-4.522
0.000,0.000,-8.759,14.786,-0.141,-3.886
0.000,0.000,-8.759,-9.321,-0.140,-0.711
0.000,0.000,-8.759,-18.804,-0.139,1.264
0.000,0.000,-8.759,-13.982,-0.139,1.092
0.000,0.000,-8.759,-8.116,-0.138,0.295
0.000,0.000,-8.759,-4.741,-0.137,-3.761
0.000,0.000,-8.759,-16.875,-0.137,-3.448
0.000,0.000,-8.759,-38.652,-0.136,-0.653
0.000,0.000,-8.759,-47.330,-0.135,1.164
0.000,0.000,-8.759,-43.554,-0.135,1.088
0.000,0.000,-8.759,-36.884,-0.134,8.406
0.000,0.000,-8.759,0.402,-0.133,6.101
0.000,0.000,-8.759,45.000,-0.133,-0.179
0.000,0.000,-8.759,56.491,-0.132,-2.865
0.000,0.000,-8.759,45.161,-0.131,-1.919
0.000,0.000,-8.759,31.821,-0.131,-4.657
0.000,0.000,-8.759,7.634,-0.130,-2.922
0.000,0.000,-8.759,-13.018,-0.129,0.238
0.000,0.000,-8.759,-17.196,-0.129,1.415
0.000,0.000,-8.759,-11.250,-0.128,-1.913
0.000,0.000,-8.759,-15.589,-0.127,-2.061
0.000,0.000,-8.759,-29.009,-0.127,-0.349
0.000,0.000,-8.759,-33.429,-0.126,0.760
0.000,0.000,-8.759,-30.455,-0.125,0.643
0.000,0.000,-8.759,-27.161,-0.125,0.188
0.000,0.000,-8.759,-25.473,-0.124,-0.306
0.000,0.000,-8.759,-25.875,-0.123,-0.355
0.000,0.000,-8.759,-27.241,-0.123,-0.226
0.000,0.000,-8.759,-28.045,-0.122,-0.105
0.000,0.000,-8.759,-28.125,-0.121,0.135
0.000,0.000,-8.759,-27.804,-0.121,0.112
0.000,0.000,-8.759,-27.482,5.006,-0.130
0.000,0.000,11.812,-27.482,3.621,-0.142
0.000,0.000,38.009,-27.563,-0.216,-0.136
0.000,0.000,44.196,-27.563,-5.153,-0.135
0.000,0.000,22.741,-27.563,-4.715,-0.137
0.000,0.000,-8.277,-27.563,-0.853,-0.138
0.000,0.000,-20.411,-27.563,1.626,-0.140
0.000,0.000,-15.991,-27.563,1.567,-0.141
0.000,0.000,-5.062,-27.563,2.992,-0.143
0.000,0.000,8.277,-27.563,1.886,-0.144
0.000,0.000,24.027,-27.563,-0.465,-0.146
0.000,0.000,26.036,-27.563,-1.261,-0.147
0.000,0.000,20.652,-27.563,-0.713,-0.149
0.000,0.000,16.393,-27.563,0.119,-0.150
0.000,0.000,16.152,-27.563,0.298,6.158
0.000,0.000,17.438,0.241,0.195,4.481
0.000,0.000,18.643,31.018,-0.169,0.174
0.000,0.000,18.562,40.741,-0.212,-2.635
0.000,0.000,18.402,29.973,-0.207,-1.834
0.000,0.000,18.402,18.321,-0.215,-0.216
0.000,0.000,18.241,14.786,-0.209,-2.354
0.000,0.000,18.161,4.500,-0.204,-2.187
0.000,0.000,18.080,-8.036,-0.199,-0.975
0.000,0.000,18.080,-15.830,-0.197,0.354
0.000,0.000,18.080,-15.991,-0.197,0.675
0.000,0.000,18.080,-13.179,-0.197,0.404
0.000,0.000,18.080,-10.125,-0.197,-0.220
0.000,0.000,18.080,-9.884,-0.197,-0.374
0.000,0.000,18.080,-11.089,-0.197,-0.290
0.000,0.000,18.080,-11.812,-0.197,-0.194
0.000,0.000,18.080,-12.214,-0.197,-0.133
0.000,0.000,18.080,-12.214,-0.197,-0.117
0.000,0.000,18.080,-12.214,-0.197,-0.113
0.000,0.000,18.080,-12.214,-0.197,-0.109
0.000,0.000,18.080,-12.214,-0.197,-0.105
0.000,0.000,18.080,-12.214,-0.197,-0.101
0.000,0.000,18.080,-12.214,-0.197,0.103
0.000,0.000,18.080,-11.973,0.207,-0.120
0.000,0.000,18.723,-12.054,-0.185,-0.119
0.000,0.000,18.723,-12.054,-7.336,-0.116
0.000,0.000,-11.893,-12.054,-5.703,-0.115
0.000,0.000,-51.429,-12.054,6.879,-0.114
0.000,0.000,-33.429,-12.054,10.956,-0.114
0.000,0.000,17.920,-12.054,5.445,-0.113
0.000,0.000,67.098,-12.054,-11.266,-0.112
0.000,0.000,38.732,-12.054,-6.174,-0.112
0.000,0.000,-12.857,-12.054,5.791,-0.111
0.000,0.000,-4.500,-12.054,7.378,-0.110
0.000,0.000,39.777,-12.054,-0.175,-0.109
0.000,0.000,53.759,-12.054,-1.538,-0.109
0.000,0.000,47.652,-12.054,-0.708,-0.108
0.000,0.000,42.429,-12.054,0.253,-0.107
0.000,0.000,42.509,-12.054,-9.871,-0.107
0.000,0.000,-2.009,-12.054,-7.494,-0.106
0.000,0.000,-55.929,-12.054,8.943,-0.105
0.000,0.000,-32.786,-12.054,4.315,-0.105
0.000,0.000,3.777,-12.054,-5.122,-0.104
0.000,0.000,-10.366,-12.054,4.871,-0.103
0.000,0.000,1.205,-12.054,6.666,-0.102
0.000,0.000,40.982,-12.054,1.863,-0.102
0.000,0.000,62.116,-12.054,-1.850,-0.101
0.000,0.000,57.455,-12.054,-2.049,-0.100
0.000,0.000,43.875,-12.054,-0.389,0.100
0.000,0.000,39.214,-11.973,0.746,-0.108
0.000,0.000,42.268,-11.973,0.632,-0.111
0.000,0.000,45.723,-11.973,0.157,-0.112
0.000,0.000,47.411,-11.973,-0.347,-0.113
0.000,0.000,46.848,-11.973,-0.382,-0.114
0.000,0.000,45.402,-11.973,-0.243,-0.115
0.000,0.000,44.518,-11.973,-0.110,-0.116
0.000,0.000,44.438,-11.973,0.134,-0.117
0.000,0.000,44.759,-11.973,0.112,-0.118
0.000,0.000,45.080,-11.973,-0.128,-0.119
0.000,0.000,45.080,-11.973,-0.139,-0.120
0.000,0.000,45.000,-11.973,-0.132,-0.121
0.000,0.000,45.000,-11.973,-0.129,-0.122
0.000,0.000,45.000,-11.973,-0.129,-0.123
0.000,0.000,45.000,-11.973,-0.129,-0.124
0.000,0.000,45.000,-11.973,-9.747,-0.125
0.000,0.000,7.393,-11.973,-7.994,-0.126
0.000,0.000,-53.598,-11.973,0.342,-0.127
0.000,0.000,-67.821,-11.973,5.491,-0.128
0.000,0.000,-39.054,-11.973,6.063,-0.129
0.000,0.000,-6.911,-11.973,2.386,-0.130
0.000,0.000,16.312,-11.973,0.492,-0.131
0.000,0.000,23.304,-11.973,-0.742,-0.132
0.000,0.000,21.536,-11.973,-0.352,-0.133
0.000,0.000,19.607,-11.973,0.348,-0.134
0.000,0.000,20.652,-11.973,0.471,-0.135
0.000,0.000,23.143,-11.973,1.060,-0.136
0.000,0.000,28.607,-11.973,0.589,-0.137
0.000,0.000,32.866,-11.973,-0.246,-0.138
0.000,0.000,33.268,-11.973,-0.461,-0.139
0.000,0.000,31.741,-11.973,-5.693,-0.140
0.000,0.000,7.634,-12.054,-4.309,-0.132
0.000,0.000,-22.580,-12.054,-0.224,-0.129
0.000,0.000,-31.339,-12.054,8.199,-0.128
0.000,0.000,0.241,-12.054,6.489,-0.128
0.000,0.000,50.946,-12.054,-0.519,-0.127
0.000,0.000,61.232,-12.054,-3.296,-0.126
0.000,0.000,43.634,-12.054,-1.611,-0.126
0.000,0.000,32.304,-12.054,-4.556,-0.125
0.000,0.000,8.920,-12.054,-2.804,-0.124
0.000,0.000,-11.170,-12.054,0.323,-0.123
0.000,0.000,-14.866,-12.054,1.433,-0.123
0.000,0.000,-8.196,-12.054,-2.580,-0.122
0.000,0.000,-15.911,-12.054,-2.828,-0.121
0.000,0.000,-32.786,-12.054,-0.711,-0.121
0.000,0.000,-40.741,-12.054,0.866,-0.120
0.000,0.000,-38.571,-12.054,8.451,-0.119
0.000,0.000,2.330,-12.054,5.691,-0.119
0.000,0.000,45.000,-12.054,-0.474,-0.118
0.000,0.000,54.563,-12.054,-2.889,-0.117
0.000,0.000,41.545,-12.054,-5.807,-0.116
0.000,0.000,12.054,-12.054,-3.164,-0.116
0.000,0.000,-10.848,-12.054,0.454,-0.115
0.000,0.000,-14.625,-12.054,1.653,-0.114
0.000,0.000,-8.357,-12.054,-1.597,-0.114
0.000,0.000,-13.098,-12.054,-1.986,-0.113
0.000,0.000,-22.259,-12.054,-0.821,-0.112
0.000,0.000,-28.848,-12.054,0.382,-0.112
0.000,0.000,-28.607,-12.054,0.928,-0.111
0.000,0.000,-24.107,-12.054,0.534,-0.110
0.000,0.000,-20.250,-12.054,6.636,-0.110
0.000,0.000,8.920,-12.054,4.940,-0.109
0.000,0.000,44.839,-12.054,-0.132,-0.108
0.000,0.000,54.161,-12.054,-2.326,-0.107
0.000,0.000,44.920,-12.054,-2.473,-0.107
0.000,0.000,30.054,-12.054,-0.772,-0.106
0.000,0.000,22.661,-12.054,-4.749,-0.105
0.000,0.000,1.688,-12.054,-3.510,-0.105
0.000,0.000,-22.821,-12.054,-1.177,-0.104
0.000,0.000,-33.991,-12.054,0.413,-0.103
0.000,0.000,-34.554,-12.054,0.809,-0.103
0.000,0.000,-30.054,-12.054,0.347,-0.102
0.000,0.000,-27.723,-12.054,-0.243,-0.101
0.000,0.000,-27.884,-12.054,-0.332,-0.100
0.000,0.000,-28.688,-12.054,8.021,0.100
0.000,0.000,7.875,-11.893,6.068,-0.117
0.000,0.000,49.259,-11.893,0.370,-0.124
0.000,0.000,62.357,-11.893,-2.605,-0.127
0.000,0.000,50.464,-11.893,-1.642,-0.130
0.000,0.000,39.536,-11.973,-1.096,-0.123
0.000,0.000,32.223,-11.973,-0.221,-0.122
0.000,0.000,30.214,-11.973,0.436,-0.123
0.000,0.000,31.661,-11.973,0.395,-0.124
0.000,0.000,33.991,-11.973,0.125,-0.125
0.000,0.000,35.116,-11.973,-5.414,-0.126
0.000,0.000,13.018,-11.973,-4.370,-0.127
0.000,0.000,-17.036,-11.973,-0.360,-0.128
0.000,0.000,-26.438,-11.973,1.854,-0.129
0.000,0.000,-20.330,-11.973,1.458,-0.130
0.000,0.000,-9.482,-11.973,-0.136,-0.131
0.000,0.000,-7.312,-11.973,-0.751,-0.132
0.000,0.000,-10.446,-11.973,-0.520,-0.133
0.000,0.000,-12.777,-11.973,-0.168,-0.134
0.000,0.000,-13.420,-11.973,0.179,-0.135
0.000,0.000,-13.018,-11.973,0.175,-0.136
0.000,0.000,-12.375,-11.973,0.105,-0.137
0.000,0.000,-11.973,-11.973,-0.159,-0.138
0.000,0.000,-12.054,-11.973,-0.169,-0.139
0.000,0.000,-12.054,-11.973,-0.174,-0.140
0.000,0.000,-12.054,-11.973,-0.180,-0.141
0.000,0.000,-12.054,-11.973,-0.187,-0.142
0.000,0.000,-12.054,-11.973,5.444,-0.143
0.000,0.000,12.777,-11.973,4.348,-0.144
0.000,0.000,41.545,-11.973,0.457,-0.145
0.000,0.000,52.313,-11.973,-1.854,-0.146
0.000,0.000,46.286,-11.973,-1.526,-0.147
0.000,0.000,37.848,-11.973,-0.405,-0.148
0.000,0.000,33.750,-11.973,-5.243,-0.149
0.000,0.000,15.348,-11.973,-4.567,-0.150
0.000,0.000,-17.920,-11.973,-0.327,-0.151
0.000,0.000,-27.161,-11.973,1.979,-0.152
0.000,0.000,-19.286,-11.973,-0.474,-0.153
0.000,0.000,-17.598,-11.973,-1.425,-0.154
0.000,0.000,-23.946,-11.973,-0.759,-0.155
0.000,0.000,-28.929,-11.973,0.182,-0.156
0.000,0.000,-29.330,-11.973,0.412,-0.157
0.000,0.000,-27.563,-11.973,5.202,-0.158
0.000,0.000,-3.214,-11.973,3.693,-0.159
0.000,0.000,22.500,-12.054,0.106,-0.151
0.000,0.000,30.455,-12.054,-1.840,-0.148
0.000,0.000,23.223,-12.054,-1.257,-0.147
0.000,0.000,15.509,-12.054,-0.183,-0.146
0.000,0.000,13.339,-12.054,0.511,-0.146
0.000,0.000,15.188,-12.054,0.440,-0.145
0.000,0.000,17.518,-12.054,0.141,-0.144
0.000,0.000,18.804,-12.054,-0.283,-0.144
0.000,0.000,18.402,-12.054,-0.315,-0.143
0.000,0.000,17.518,-12.054,-0.235,-0.142
0.000,0.000,17.116,-12.054,-0.177,-0.141
0.000,0.000,16.955,-12.054,-0.152,-0.141
0.000,0.000,16.955,-12.054,-0.149,-0.140
0.000,0.000,16.955,-12.054,-3.952,-0.139
0.000,0.000,-0.562,-12.054,-2.965,-0.139
0.000,0.000,-19.768,-12.054,-0.306,-0.138
0.000,0.000,-26.036,-12.054,1.208,-0.137
0.000,0.000,-21.375,-12.054,0.923,-0.137
0.000,0.000,-15.509,-12.054,5.568,-0.136
0.000,0.000,12.054,-12.054,3.683,-0.135
0.000,0.000,39.696,-12.054,-0.412,-0.135
0.000,0.000,45.402,-12.054,-1.964,-0.134
0.000,0.000,36.804,-12.054,-1.160,-0.133
0.000,0.000,29.170,-12.054,0.144,-0.132
0.000,0.000,28.125,-12.054,0.528,-0.132
0.000,0.000,30.777,-12.054,0.329,-0.131
0.000,0.000,32.705,-12.054,-0.161,-0.130
0.000,0.000,32.866,-12.054,-0.261,4.632
0.000,0.000,32.625,3.938,-0.268,3.984
0.000,0.000,32.063,30.536,-0.222,0.511
0.000,0.000,31.661,40.420,-0.174,-2.035
0.000,0.000,31.500,32.866,-0.149,-2.045
0.000,0.000,31.500,20.652,-0.145,-0.561
0.000,0.000,31.500,15.268,-0.146,0.594
0.000,0.000,31.500,17.036,-0.147,0.654
0.000,0.000,31.500,20.732,-0.148,0.203
0.000,0.000,31.500,22.580,-0.149,-4.985
0.000,0.000,31.500,0.804,-0.150,-3.885
0.000,0.000,31.500,-25.714,-0.151,-0.591
0.000,0.000,31.500,-35.116,-0.152,1.381
0.000,0.000,31.500,-30.295,-0.153,1.191
0.000,0.000,31.500,-23.143,-0.154,0.249
0.000,0.000,31.500,-20.170,-0.154,-0.507
0.000,0.000,31.500,-21.696,-0.155,-0.499
0.000,0.000,31.500,-23.545,-0.156,-0.271
0.000,0.000,31.500,-24.911,-0.157,0.135
0.000,0.000,31.500,-24.830,-0.158,0.185
0.000,0.000,31.500,-24.107,-0.159,0.120
0.000,0.000,31.500,-23.705,-0.160,-0.143
0.000,0.000,31.500,-23.705,-0.161,-0.160
0.000,0.000,31.500,-23.786,-0.162,4.399
0.000,0.000,31.500,-5.705,-0.163,3.564
0.000,0.000,31.500,18.562,-0.164,-0.294
0.000,0.000,31.500,24.188,-0.165,-1.844
0.000,0.000,31.420,16.875,-0.157,-1.183
0.000,0.000,31.420,9.161,-0.154,-0.107
0.000,0.000,31.420,7.554,-0.153,0.535
0.000,0.000,31.420,9.402,-0.152,0.448
0.000,0.000,31.420,12.134,-0.152,-0.107
0.000,0.000,31.420,12.536,-0.151,-0.252
0.000,0.000,31.420,12.214,-0.150,-0.258
0.000,0.000,31.420,11.652,-0.149,-0.209
0.000,0.000,31.420,11.330,-0.149,-0.168
0.000,0.000,31.420,11.250,-0.148,-0.155
0.000,0.000,31.420,11.250,-0.147,-0.155
0.000,0.000,31.420,11.250,-0.147,-0.159
0.000,0.000,31.420,11.250,-0.146,-0.162
0.000,0.000,31.420,11.250,-0.145,-0.165
0.000,0.000,31.420,11.250,-0.144,-0.168
0.000,0.000,31.420,11.250,-0.144,-0.171
0.000,0.000,31.420,11.250,-0.143,-0.174
0.000,0.000,31.420,11.250,-0.142,-0.177
0.000,0.000,31.420,11.250,-0.141,0.226
0.000,0.000,31.420,11.973,-0.141,0.233
0.000,0.000,31.420,12.938,-0.140,0.124
0.000,0.000,31.420,13.580,-0.139,-0.176
0.000,0.000,31.420,13.420,-0.138,-0.190
0.000,0.000,31.420,13.339,-0.138,-0.186
0.000,0.000,31.420,13.339,-0.137,-0.192
0.000,0.000,31.420,13.259,-0.136,-0.192
0.000,0.000,31.420,13.259,-0.136,-2.899
0.000,0.000,31.420,-0.804,-0.135,-2.840
0.000,0.000,31.420,-15.268,-0.134,-1.022
0.000,0.000,31.420,-24.429,-0.133,0.621
0.000,0.000,31.420,-23.625,-0.133,0.913
0.000,0.000,31.420,-18.964,-0.132,0.366
0.000,0.000,31.420,-16.071,-0.131,-0.293
0.000,0.000,31.420,-16.232,-0.130,-0.407
0.000,0.000,31.420,-17.518,-0.130,-0.305
0.000,0.000,31.420,-18.643,-0.129,-0.161
0.000,0.000,31.420,-18.964,-0.128,0.112
0.000,0.000,31.420,-18.723,-0.127,0.104
0.000,0.000,31.420,-18.562,-0.127,-0.115
0.000,0.000,31.420,-18.562,-0.126,-0.117
0.000,0.000,31.420,-18.643,-0.125,-0.106
0.000,0.000,31.420,-18.643,-0.125,0.101
0.000,0.000,31.420,-18.562,-0.124,-0.104
0.000,0.000,31.420,-18.562,-0.123,-0.104
0.000,0.000,31.420,-18.562,-0.122,-0.102
0.000,0.000,31.420,-18.562,-0.122,0.101
0.000,0.000,31.420,-18.562,-0.121,0.103
0.000,0.000,31.420,-18.402,-0.120,-0.113
0.000,0.000,31.420,-18.402,-0.119,-0.118
0.000,0.000,31.420,-18.402,-0.119,-0.119
0.000,0.000,31.420,-18.482,-0.118,-0.111
0.000,0.000,31.420,-18.482,-0.117,-0.108
0.000,0.000,31.420,-18.482,-0.117,-0.107
0.000,0.000,31.420,-18.482,-0.116,-0.107
0.000,0.000,31.420,-18.482,-0.115,-0.106
0.000,0.000,31.420,-18.482,-0.114,-0.105
0.000,0.000,31.420,-18.482,-0.114,-0.105
0.000,0.000,31.420,-18.482,-0.113,-0.104
0.000,0.000,31.420,-18.482,-0.112,-0.103
0.000,0.000,31.420,-18.482,-0.111,-0.103
0.000,0.000,31.420,-18.482,-0.111,-0.102
0.000,0.000,31.420,-18.482,-0.110,-0.101
0.000,0.000,31.420,-18.482,-0.109,-0.100
0.000,0.000,31.420,-18.482,-0.108,0.100
0.000,0.000,31.420,-18.402,-0.108,-0.108
0.000,0.000,31.420,-18.402,-0.107,-0.111
0.000,0.000,31.420,-18.402,-0.106,-0.112
0.000,0.000,31.420,-18.402,-0.106,-0.113
0.000,0.000,31.420,-18.402,-0.105,-0.114
0.000,0.000,31.420,-18.402,-0.104,-0.115
0.000,0.000,31.420,-18.402,-0.103,-0.116
0.000,0.000,31.420,-18.402,-0.103,-0.117
0.000,0.000,31.420,-18.402,-0.102,-0.118
0.000,0.000,31.420,-18.402,-0.101,-0.119
0.000,0.000,31.420,-18.402,-0.100,-0.120
0.000,0.000,31.420,-18.402,0.100,-0.121
0.000,0.000,31.661,-18.402,-0.126,-0.122
0.000,0.000,31.661,-18.402,-0.137,-0.123
0.000,0.000,31.661,-18.402,-0.142,-0.124
0.000,0.000,31.661,-18.402,-0.146,-0.125
0.000,0.000,31.661,-18.402,-0.150,-0.126
0.000,0.000,31.661,-18.402,-0.155,-0.127
0.000,0.000,31.661,-18.402,-0.159,-0.128
0.000,0.000,31.661,-18.402,-0.163,-0.129
0.000,0.000,31.661,-18.402,-0.168,-0.130
0.000,0.000,31.661,-18.402,-0.172,-0.131
0.000,0.000,31.661,-18.402,-0.176,-0.132
0.000,0.000,31.661,-18.482,-0.181,-0.124
0.000,0.000,31.661,-18.482,-0.185,-0.121
0.000,0.000,31.580,-18.482,-0.180,-0.121
0.000,0.000,31.580,-18.482,-0.178,-0.120
0.000,0.000,31.580,-18.482,-0.178,-0.119
0.000,0.000,31.580,-18.482,-0.178,-0.118
0.000,0.000,31.580,-18.482,-0.178,-0.118
0.000,0.000,31.580,-18.482,-0.178,-0.117
0.000,0.000,31.580,-18.482,-0.178,-0.116
0.000,0.000,31.580,-18.482,-0.178,-0.116
0.000,0.000,31.580,-18.482,-0.178,-0.115
0.000,0.000,31.580,-18.482,-0.178,-0.114
0.000,0.000,31.580,-18.482,-0.178,-0.114
0.000,0.000,31.580,-18.482,-0.178,-0.113
0.000,0.000,31.580,-18.482,-0.178,-0.112
0.000,0.000,31.580,-18.482,-0.178,-0.111
0.000,0.000,31.580,-18.482,-0.178,-0.111
0.000,0.000,31.580,-18.482,-0.178,-0.110
0.000,0.000,31.580,-18.482,-0.178,-0.109
0.000,0.000,31.580,-18.482,-0.178,-0.109
0.000,0.000,31.580,-18.482,-0.178,-0.108
0.000,0.000,31.580,-18.482,-0.178,-0.107
0.000,0.000,31.580,-18.482,-0.178,-0.107
0.000,0.000,31.580,-18.482,-0.178,-0.106
0.000,0.000,31.580,-18.482,-7.353,-0.105
0.000,0.000,-1.205,-18.482,-5.490,-0.104
0.000,0.000,-38.330,-18.482,-0.379,-0.104
0.000,0.000,-49.982,-18.482,2.311,-0.103
0.000,0.000,-39.295,-18.482,1.443,-0.102
0.000,0.000,-30.295,-18.482,0.125,-0.102
0.000,0.000,-27.080,-18.482,-0.737,-0.101
0.000,0.000,-29.009,-18.482,-0.688,-0.100
0.000,0.000,-32.464,-18.482,-0.245,0.100
0.000,0.000,-33.991,-18.402,0.228,-0.108
0.000,0.000,-33.429,-18.402,0.243,-0.111
0.000,0.000,-32.464,-18.402,0.140,-0.112
0.000,0.000,-31.902,-18.402,-0.148,-0.113
0.000,0.000,-32.063,-18.402,-0.156,-0.114
0.000,0.000,-32.143,-18.402,-0.149,-0.115
0.000,0.000,-32.223,-18.402,-0.142,-0.116
0.000,0.000,-32.223,-18.402,-0.143,-0.117
0.000,0.000,-32.223,-18.402,-0.146,-0.118
0.000,0.000,-32.223,-18.402,-0.149,-0.119
0.000,0.000,-32.223,-18.402,-0.151,-0.120
0.000,0.000,-32.223,-18.402,-0.154,-0.121
0.000,0.000,-32.223,-18.402,-0.157,-0.122
0.000,0.000,-32.223,-18.402,7.010,-0.123
0.000,0.000,-7.393,-18.402,6.091,-0.124
0.000,0.000,38.330,-18.402,0.241,-0.125
0.000,0.000,51.107,-18.402,-2.822,-0.126
0.000,0.000,39.938,-18.402,-1.932,-0.127
0.000,0.000,27.321,-18.402,-0.194,-0.128
0.000,0.000,23.464,-18.402,0.849,-0.129
0.000,0.000,27.000,-18.402,0.633,-0.130
0.000,0.000,31.098,-18.402,-0.129,-0.131
0.000,0.000,31.821,-18.402,-0.358,-0.132
0.000,0.000,30.857,-18.402,-0.316,-0.133
0.000,0.000,29.813,-18.402,-0.197,-0.134
0.000,0.000,29.491,-18.402,-0.135,-0.135
0.000,0.000,29.491,-18.402,-0.122,-0.136
0.000,0.000,29.491,-18.402,-6.579,-0.137
0.000,0.000,0.080,-18.402,-4.934,-0.138
0.000,0.000,-33.188,-18.402,-0.353,-0.139
0.000,0.000,-43.634,-18.402,2.084,-0.140
0.000,0.000,-33.911,-18.402,1.297,-0.141
0.000,0.000,-25.795,-18.402,0.107,-0.142
0.000,0.000,-22.902,-18.402,-0.693,-0.143
0.000,0.000,-24.670,-18.402,-0.654,-0.144
0.000,0.000,-27.884,-18.402,5.906,-0.145
0.000,0.000,-3.857,-18.402,4.928,-0.146
0.000,0.000,30.295,-18.402,0.402,-0.147
0.000,0.000,42.107,-18.402,-1.700,-0.148
0.000,0.000,36.563,-18.402,-1.295,-0.149
0.000,0.000,28.446,-18.402,-0.326,-0.150
0.000,0.000,25.473,-18.402,-7.671,-0.151
0.000,0.000,-6.750,-18.402,-5.974,-0.152
0.000,0.000,-48.616,-18.402,-0.346,-0.153
0.000,0.000,-61.795,-18.402,4.185,-0.154
0.000,0.000,-45.241,-18.402,5.032,-0.155
0.000,0.000,-14.223,-18.402,1.871,-0.156
0.000,0.000,3.857,-18.402,-1.170,-0.157
0.000,0.000,3.536,-18.402,-1.770,-0.158
0.000,0.000,-6.750,-18.402,-1.729,-0.159
